"Name","Gross Export","Share","Code","Sector"
"Horses","205889","0.00036979752421980585","0101","Agriculture"
"Bovine","326856","0.000587066524080397","0102","Agriculture"
"Sheep","32685","0.00005870557474719074","0104","Agriculture"
"Fowl","45216","0.00008121252157775666","0105","Agriculture"
"Other live animals","23435168","0.04209193840406831","0106","Agriculture"
"Beef","1470109","0.002640464855010489","0201","Agriculture"
"Beef (frozen)","127150","0.0002283742949091419","0202","Agriculture"
"Pork","94319","0.00016940648935537047","0203","Agriculture"
"Lamb","166972","0.0002998986454547325","0204","Agriculture"
"Horse meat","13112","0.00002355048175264387","0205","Agriculture"
"Edible offal","372952","0.0006698596149032976","0206","Agriculture"
"Poultry","2984015","0.0053595935636909404","0207","Agriculture"
"Other meat","328183","0.0005894499506580174","0208","Agriculture"
"Preserved meat","151952","0.00027292120220239033","0210","Agriculture"
"Live Fish","4047459","0.007269646836796386","0301","Agriculture"
"Fish, excluding fillets","32434114","0.058254958047603056","0302","Agriculture"
"Frozen fish, excluding fillets","2110469","0.0037906163570790544","0303","Agriculture"
"Fish fillets","266101","0.00047794438261594625","0304","Agriculture"
"Preserved fish","683167","0.0012270372153377407","0305","Agriculture"
"Crustaceans","8742003","0.015701523957676784","0306","Agriculture"
"Molluscs","939990","0.0016883173690259085","0307","Agriculture"
"Milk","17021620","0.030572555766506866","0401","Agriculture"
"Milk, concentrated","21704482","0.038983450830657976","0402","Agriculture"
"Fermented milk products","1093136","0.0019633831163177328","0403","Agriculture"
"Whey","599513","0.0010767861475726652","0404","Agriculture"
"Butter","2604778","0.004678445451394769","0405","Agriculture"
"Cheese","247515968","0.4445637803441111","0406","Agriculture"
"Eggs, in shell","127135","0.00022834735338791786","0407","Agriculture"
"Egg yolks","1972400","0.0035426304308202234","0408","Agriculture"
"Honey","4297986","0.007719618735976115","0409","Agriculture"
"Edible animal products, n.e.c.","219293","0.00039387246758561115","0410","Agriculture"
"Brushmaking hair","7420","0.000013327072498826842","0502","Agriculture"
"Animal guts, except fish","24884302","0.044694730031900505","0504","Agriculture"
"Feathers and down","17503","0.00003143716306562887","0505","Agriculture"
"Bones, simply prepared","1262601","0.0022677594425999014","0506","Agriculture"
"Whalebone & horns","147621","0.00026514228697430153","0507","Agriculture"
"Coral and shells","10005","0.000017969994656437","0508","Agriculture"
"Animal products used in pharmaceuticals","5822","0.000010456902437758742","0510","Agriculture"
"Animal products n.e.c.","81286","0.00014599789961450654","0511","Agriculture"
"Flower bulbs","35671988","0.0640705081203883","0601","Agriculture"
"Other live plants","2550717","0.0045813464128019","0602","Agriculture"
"Cut flowers","3319070","0.0059613863232724","0603","Agriculture"
"Other parts of plants","551502","0.0009905535225401617","0604","Agriculture"
"Potatoes","224196560","0.4026797586398358","0701","Agriculture"
"Tomatoes","39785844","0.0714594107028322","0702","Agriculture"
"Onions, shallots, garlic","160371552","0.28804357146271947","0703","Agriculture"
"Cabbages, cauliflowers, broccoli","5343951","0.009598277952449892","0704","Agriculture"
"Lettuce","13670471","0.024553552305944727","0705","Agriculture"
"Carrots & turnips","7922151","0.014228986620438484","0706","Agriculture"
"Cucumbers","715333","0.0012848106134505796","0707","Agriculture"
"Legumes","50270300","0.09029055695926887","0708","Agriculture"
"Other vegetables","21403284","0.038442468676682016","0709","Agriculture"
"Frozen vegetables","115317768","0.20712240627208814","0710","Agriculture"
"Vegetables, provisionally preserved","44443960","0.0798258594413693","0711","Agriculture"
"Vegetables, dried","45370548","0.08149010545923223","0712","Agriculture"
"Legumes, dried","144733472","0.2599559938478335","0713","Agriculture"
"Tubers","25669134","0.04610436789758774","0714","Agriculture"
"Cashew nuts & coconuts","364461","0.000654608917789074","0801","Agriculture"
"Other nuts","718606","0.0012906892533816657","0802","Agriculture"
"Bananas and plantains","10718042","0.01925069040154596","0803","Agriculture"
"Avocados, pineapples, mangos, etc.","69440408","0.12472201506254924","0804","Agriculture"
"Citrus fruit","740492096","1.3299989013746962","0805","Agriculture"
"Grapes","181229920","0.3255073157407801","0806","Agriculture"
"Melons and papayas","12286437","0.02206768688022487","0807","Agriculture"
"Apples & pears","641469","0.0011521433785377298","0808","Agriculture"
"Peaches & cherries","13802148","0.02479005755195928","0809","Agriculture"
"Other fresh fruit","156767040","0.2815695023593649","0810","Agriculture"
"Fruits and nuts, frozen","110047592","0.19765663570152514","0811","Agriculture"
"Fruits and nuts, provisionally preserved","163956","0.00029448160358728484","0812","Agriculture"
"Fruits, dried","5320834","0.00955675747604081","0813","Agriculture"
"Peel of citrus fruit or melons","359174","0.0006451129296083062","0814","Agriculture"
"Coffee","913135","0.0016400830655277962","0901","Agriculture"
"Tea","10620985","0.019076366186516498","0902","Agriculture"
"Pepper","801229","0.0014390885405879423","0904","Agriculture"
"Vanilla","6487","0.000011651309878691337","0905","Agriculture"
"Cinnamon","204714","0.0003676871050572558","0906","Agriculture"
"Cloves","39640","0.00007119746008807223","0907","Agriculture"
"Nutmeg","88923","0.00015971472612037456","0908","Agriculture"
"Anise, fennel, etc.","37170104","0.0667612763877269","0909","Agriculture"
"Spices","9404252","0.016890990323616892","0910","Agriculture"
"Wheat and meslin","2440926","0.004384150642354637","1001","Agriculture"
"Barley","24231","0.00004352133338531984","1003","Agriculture"
"Oats","108865","0.00019553258053703289","1004","Agriculture"
"Corn","1875449","0.003368496602540741","1005","Agriculture"
"Rice","3120652","0.005605007472723582","1006","Agriculture"
"Grain sorghum","971980","0.0017457746532897188","1007","Agriculture"
"Other cereals","1796217","0.0032261878952325137","1008","Agriculture"
"Wheat or meslin flour","220317856","0.39571321289731703","1101","Agriculture"
"Cereal flours","1886722","0.0033887440537913173","1102","Agriculture"
"Cereal meals","1934922","0.0034753161419912443","1103","Agriculture"
"Worked cereal grains","540719","0.0009711861609829044","1104","Agriculture"
"Potato flour","1679458","0.003016476890125974","1105","Agriculture"
"Flour of dried legumes","422116","0.0007581631448672225","1106","Agriculture"
"Malt","1307927","0.002349169535333301","1107","Agriculture"
"Starches","13622114","0.024466698229822652","1108","Agriculture"
"Wheat gluten","59227","0.00010637769850242821","1109","Agriculture"
"Soya beans","6499974","0.011674612498448719","1201","Agriculture"
"Peanuts","61479224","0.11042292121558155","1202","Agriculture"
"Copra","2050863","0.0036835579361403654","1203","Agriculture"
"Linseed","678389","0.0012184554427771754","1204","Agriculture"
"Rape or colza seeds","38411","0.00006899005144911561","1205","Agriculture"
"Sunflower seeds","2198715","0.003949115122541517","1206","Agriculture"
"Other oil seeds","17491158","0.03141589363267319","1207","Agriculture"
"Flours of oil seeds","4568631","0.008205724603421533","1208","Agriculture"
"Seeds used for sowing","66295620","0.11907365688607476","1209","Agriculture"
"Hop cones","22259","0.00003997942139506559","1210","Agriculture"
"Plants used in perfumery, pharmacy or insecticide","67982528","0.12210351473174201","1211","Agriculture"
"Seaweeds & edible vegetable products","19082354","0.03427384301971406","1212","Agriculture"
"Cereal straw and husks","269809","0.00048460432666252984","1213","Agriculture"
"Forage products","21874426","0.0392886874895179","1214","Agriculture"
"Lac","2683527","0.004819886641719582","1301","Agriculture"
"Vegetable saps and extracts","14461258","0.025973885955557902","1302","Agriculture"
"Vegetable materials used for plaiting","401884","0.0007218244210402327","1401","Agriculture"
"Vegetable products n.e.c.","2381182","0.004276844359420687","1404","Agriculture"
"Pig and poultry fat, rendered","1787","0.000003209633228491046","1501","Agriculture"
"Bovine, sheep and goat fats","46239","0.00008304993332523643","1502","Agriculture"
"Lard oil, tallow oil etc.","17441","0.00003132580477790282","1503","Agriculture"
"Fish oils","9639","0.00001731262153857034","1504","Agriculture"
"Wool grease","651665","0.0011704564285644195","1505","Agriculture"
"Other animal fats and oils","68579","0.00012317483893491184","1506","Agriculture"
"Soybean oil","34781868","0.06247176232892525","1507","Agriculture"
"Peanut oil","40167","0.00007214400553374362","1508","Agriculture"
"Olive oil","7995826","0.01436131439218391","1509","Agriculture"
"Olive oil, blended","608266","0.001092507423257602","1510","Agriculture"
"Palm oil","6774426","0.012167556123980797","1511","Agriculture"
"Sunflower seed oil","29795348","0.05351546670131743","1512","Agriculture"
"Coconut & palm kernel oil","20063","0.00003603518268786562","1513","Agriculture"
"Rapeseed, colza or mustard oil,","107247","0.00019262648844766607","1514","Agriculture"
"Other vegetable fats and oils","29070776","0.05221406190689425","1515","Agriculture"
"Vegetable fats, hydrogenated","5524379","0.009922344938544006","1516","Agriculture"
"Margarine","6374257","0.01144881201686718","1517","Agriculture"
"Animal or vegetable fats and oils, processed","3730537","0.006700422784171966","1518","Agriculture"
"Stearic acid","6885556","0.01236715687422266","1519","Agriculture"
"Glycerol","129131","0.00023193237181213055","1520","Agriculture"
"Vegetable waxes and beeswax","313074","0.0005623126543797458","1521","Agriculture"
"Degras and wax residues","53135","0.0000954358486826367","1522","Agriculture"
"Sausages","33069","0.00005939527769052625","1601","Agriculture"
"Other prepared or preserved meat","6955739","0.01249321265982713","1602","Agriculture"
"Extracts and juices of meat or fish","112508","0.00020207577799164557","1603","Agriculture"
"Prepared or preserved fish","5502771","0.009883534779170065","1604","Agriculture"
"Prepared aquatic invertibrates","19710198","0.03540151451647329","1605","Agriculture"
"Sugarcane & sucrose","197193584","0.3541796752387467","1701","Agriculture"
"Other sugars","16530665","0.02969075079633685","1702","Agriculture"
"Molasses","30887470","0.05547702857080041","1703","Agriculture"
"Confectionery sugar","52195656","0.09374869159512483","1704","Agriculture"
"Cocoa paste","955","0.0000017152768512641016","1803","Agriculture"
"Cocoa butter","113024","0.00020300256632175266","1804","Agriculture"
"Cocoa powder","1195728","0.002147648752678871","1805","Agriculture"
"Chocolates","144559856","0.25964416190457795","1806","Agriculture"
"Malt extract","8296282","0.014900963838909993","1901","Agriculture"
"Pasta","76091872","0.13666871896434665","1902","Agriculture"
"Tapioca","145365","0.0002610902821822054","1903","Agriculture"
"Cereal foods","13415790","0.024096119401487353","1904","Agriculture"
"Bakery products","84215184","0.15125901114151513","1905","Agriculture"
"Pickled fruits and vegetables","38910384","0.06988699575811212","2001","Agriculture"
"Tomatoes, prepared or preserved","16306956","0.029288946744902875","2002","Agriculture"
"Mushrooms, prepared or preserved","29512","0.00005300654495759808","2003","Agriculture"
"Other vegetables, frozen","59080624","0.1061147923617155","2004","Agriculture"
"Other vegetables, prepared or preserved","113911712","0.20459698710100857","2005","Agriculture"
"Vegetables, fruits and nuts, preserved by sugar","1461965","0.0026258374050872483","2006","Agriculture"
"Jams, jellies and marmalades","29654616","0.05326269775699062","2007","Agriculture"
"Fruits and nuts, otherwise prepared","29361050","0.05273542344901345","2008","Agriculture"
"Fruit juices","116988296","0.21012284397657874","2009","Agriculture"
"Coffee extracts","15876151","0.02851517727484127","2101","Agriculture"
"Yeasts","53045628","0.095275327506981","2102","Agriculture"
"Sauces and seasonings","34718164","0.06235734348438815","2103","Agriculture"
"Soups and broths","27062106","0.04860628687775429","2104","Agriculture"
"Ice cream","2197242","0.0039464694651573165","2105","Agriculture"
"Food preparations n.e.c.","89086784","0.16000889879451846","2106","Agriculture"
"Waters","2879749","0.0051723212535611995","2201","Agriculture"
"Waters, flavored or sweetened","37271880","0.06694407640533345","2202","Agriculture"
"Beer","2044899","0.0036728459873016854","2203","Agriculture"
"Wine","53642","0.00009634647210000936","2204","Agriculture"
"Wine, flavored","3706","0.000006656351843753676","2205","Agriculture"
"Ethyl alcohol > 80%","1045418","0.0018776767489998055","2207","Agriculture"
"Vinegars","166403","0.0002988766637496338","2209","Agriculture"
"Flours of fish, for animal feed","207870","0.0003733556011227945","2301","Agriculture"
"Cereal residues","8388673","0.015066907444737364","2302","Agriculture"
"Starch residues","73123656","0.1313375020069103","2303","Agriculture"
"Solid soybean residues","1296892","0.00232934955621948","2304","Agriculture"
"Solid peanut residues","70499","0.00012662335365158943","2305","Agriculture"
"Solid vegetable oil and fat residues","276594","0.0004967908747628722","2306","Agriculture"
"Vegetable materials for animal feeding","7817004","0.014040131944962186","2308","Agriculture"
"Animal feed","15893015","0.02854546672910276","2309","Agriculture"
"Unmanufactured tobacco","439742","0.0007898212284068885","2401","Agriculture"
"Cigars and cigarettes","4374111","0.007856346956188136","2402","Agriculture"
"Other manufactured tobacco","97311160","0.17478071216508606","2403","Agriculture"
"Salt","70472872","0.12657642511381995","2501","Minerals"
"Sulphur, crude","1625980","0.0029204249786580145","2503","Minerals"
"Natural sands","42215444","0.07582321870056127","2505","Minerals"
"Quartz","6905039","0.012402150318089866","2506","Minerals"
"Kaolin","6017359","0.01080778701407927","2507","Minerals"
"Clays","6221255","0.011174004908179108","2508","Minerals"
"Chalk","307481","0.0005522670591660075","2509","Minerals"
"Natural calcium phosphates","143196672","0.25719574519335947","2510","Minerals"
"Natural barium sulfate","97283","0.00017473013394924146","2511","Minerals"
"Natural abrasives","21821","0.00003919272897532352","2513","Minerals"
"Slate","24462","0.00004393623281217011","2514","Minerals"
"Marble","85059640","0.15277573975796652","2515","Minerals"
"Granite","1475715","0.0026505337995426214","2516","Minerals"
"Gravel","1456603","0.00261620670930036","2517","Minerals"
"Dolomite","4281551","0.007690099809221639","2518","Minerals"
"Natural magnesia","25036","0.00004496719502434351","2519","Minerals"
"Gypsum","9703770","0.01742895502721576","2520","Minerals"
"Limstone","6350481","0.011406107909625656","2521","Minerals"
"Quicklime","435093","0.00078147115292885","2522","Minerals"
"Cements","142716752","0.2563337602023033","2523","Minerals"
"Natural steatite","5527768","0.009928431926239224","2526","Minerals"
"Feldspar","12552","0.000022544664960279585","2529","Minerals"
"Mineral substances n.e.c.","3049393","0.005477019081996642","2530","Minerals"
"Iron ores and concentrates","12504466","0.022459289075622006","2601","Minerals"
"Manganese > 47% by weight","2294829","0.004121745613936698","2602","Minerals"
"Copper ore","1759","0.000003159342388872832","2603","Minerals"
"Aluminum ore","76798","0.00013793699646427276","2606","Minerals"
"Lead ore","4365","0.000007839982676196651","2607","Minerals"
"Chromium ore","32710","0.00005875047728256415","2610","Minerals"
"Titanium ore","9710797","0.017441576231858515","2614","Minerals"
"Precious metal ores","49831","0.00008950152960768737","2616","Minerals"
"Other ores","5787","0.000010394038888235975","2617","Minerals"
"Iron or steel slag","11266911","0.020236514789060595","2619","Minerals"
"Slag, ash and residues containing metals","10443013","0.018756710425497463","2620","Minerals"
"Other slag and ash","216945","0.00038965522146334087","2621","Minerals"
"Coal","25347106","0.04552597295113865","2701","Minerals"
"Lignite","50428876","0.09057537553724379","2702","Minerals"
"Coke","36492716","0.06554461884246607","2704","Minerals"
"Tar distilled from coal, lignite etc.","1416812","0.0025447380378986325","2706","Minerals"
"Oils etc. from high temperature coal tar","1166176","0.0020945703636646752","2707","Minerals"
"Pitch and pitch coke","1761306","0.0031634841987356753","2708","Minerals"
"Petroleum oils, crude","4195073792","7.534777973573103","2709","Minerals"
"Petroleum oils, refined","3413473280","6.130944188055021","2710","Minerals"
"Petroleum gases","914654336","1.6428119470671596","2711","Minerals"
"Petroleum jelly","67768480","0.12171906281607775","2712","Minerals"
"Petroleum coke","27742510","0.049828361464882565","2713","Minerals"
"Bitumen and asphalt, natural","228692","0.00041075402478459673","2714","Minerals"
"Bituminous mixtures","254928","0.00045787654150686373","2715","Minerals"
"Electrical energy","14151548","0.025417615386338004","2716","Minerals"
"Iodine","907176","0.0016293800971961911","2801","Chemicals"
"Sulfur, sublimed or precipitated","28234","0.00005071112734930957","2802","Chemicals"
"Carbon","151854160","0.27274547163995294","2803","Chemicals"
"Silicon & rare gases","440665","0.0007914790300128748","2804","Chemicals"
"Rare-earth metals","58168","0.00010447562710401075","2805","Chemicals"
"Hydrochloric acid","1310089","0.002353052706592393","2806","Chemicals"
"Sulfiric acid, oleum","431117","0.0007743298537030636","2807","Chemicals"
"Sulfonitric acids","678922","0.0012194127648313365","2808","Chemicals"
"Oxides of boron; boric acids","12004","0.00002156040138489453","2810","Chemicals"
"Other inorganic acids","2034158","0.003653554062003856","2811","Chemicals"
"Ammonia","172860048","0.31047417679874495","2814","Chemicals"
"Sodium hydroxide","77189296","0.13863980376353163","2815","Chemicals"
"Zinc oxide or peroxide","17871","0.0000320981283863254","2817","Chemicals"
"Aluminum oxide","25964","0.00004663397713740433","2818","Chemicals"
"Chromium oxides and hydroxides","1537","0.0000027606078747569885","2819","Chemicals"
"Manganese oxides","20188","0.00003625969536473265","2820","Chemicals"
"Iron oxides and hydroxides","6877717","0.012353077235230978","2821","Chemicals"
"Cobalt oxides and hydroxides","1641","0.0000029474024219103564","2822","Chemicals"
"Titanium oxides","4302","0.00000772682828705567","2823","Chemicals"
"Lead oxides","24197","0.000043460265937212004","2824","Chemicals"
"Metal base oxides, n.e.c.","48547","0.00008719533539090925","2825","Chemicals"
"Flourides","124655","0.000223893021878876","2826","Chemicals"
"Chlorides, bromides, iodides etc.","3646432","0.006549361674668754","2827","Chemicals"
"Hyopchlorites","3101628","0.005570838439405835","2828","Chemicals"
"Sodium chlorate","9914","0.000017806549427677805","2829","Chemicals"
"Sulfites","168765","0.0003031190552917132","2832","Chemicals"
"Sulfates","6204619","0.011144124965040228","2833","Chemicals"
"Nitrites, nitrates","1449891","0.0026041512766033083","2834","Chemicals"
"Phosphates","1921159","0.0034505963982174766","2835","Chemicals"
"Carbonates","46355248","0.08325872652251994","2836","Chemicals"
"Silicates","21993382","0.039502344529433055","2839","Chemicals"
"Other salts of acids","3658","0.000006570138975836736","2842","Chemicals"
"Compounds of precious metals","4016","0.000007213143282383907","2843","Chemicals"
"Uranium","43088","0.00007739041776677236","2844","Chemicals"
"Hydrogen peroxide","13281","0.000023854022891768094","2847","Chemicals"
"Carbides","44890","0.00008062699251648745","2849","Chemicals"
"Inorganic compounds, liquid or compressed air","6192","0.000011121459961285149","2851","Chemicals"
"Acyclic hydrocarbons","3094581","0.00555818131273478","2901","Chemicals"
"Cyclic hydrocarbons","9938","0.000017849655861636273","2902","Chemicals"
"Halogenated derivatives of hydrocarbons","2675891","0.004806171611315128","2903","Chemicals"
"Sulfonated, nitrated derivatives of hydrocarbons","641938","0.001152985750101335","2904","Chemicals"
"Acyclic alcohols","403344480","0.7244475912347187","2905","Chemicals"
"Cyclic alcohols","74940","0.0001345998400353212","2906","Chemicals"
"Phenols, phenol-alcohols","11325","0.00002034084852415283","2907","Chemicals"
"Epoxides","85549","0.0001536546799463797","2910","Chemicals"
"Aldehydes","21409444","0.03845353266139802","2912","Chemicals"
"Derivatives of aldehydes","305706","0.0005490789791544957","2913","Chemicals"
"Ketones and quinones","105878","0.00019016762561061836","2914","Chemicals"
"Saturated acyclic monocarboxylic acids","429742","0.0007718602142575262","2915","Chemicals"
"Unsaturated acyclic monocarboxylic acids","48680","0.00008743421687909577","2916","Chemicals"
"Polycarboxylic acids","36436","0.00006544275115461655","2917","Chemicals"
"Carboxylic acids with additional oxygen function","102769","0.00018458354631158163","2918","Chemicals"
"Phosporic esters","1014201","0.0018216078511297416","2919","Chemicals"
"Esters of other inorganic acids of nonmetals","3180108","0.00571179647845003","2920","Chemicals"
"Amine-function compounds","33594","0.00006033823093336777","2921","Chemicals"
"Oxygen-function amino-compounds","810436","0.0014556252463152602","2922","Chemicals"
"Quaternary ammonium salts and hydroxides","150504","0.00027032044735356267","2923","Chemicals"
"Carboxyamide-function compounds","475291","0.0008536708376064566","2924","Chemicals"
"Carboxyimide-function compounds","328094","0.0005892900976320881","2925","Chemicals"
"Nitrile-function compounds","2813","0.00000505243328021562","2926","Chemicals"
"Organix derivatives of hydrazine","545","9.788752711402465e-7","2928","Chemicals"
"Isocyanates","482085","0.0008658735506195333","2929","Chemicals"
"Other organo-inorganic compounds","698953","0.001255390472273924","2931","Chemicals"
"Heterocyclic compounds with oxygen hetero-atom(s) only","671141","0.0012054372997217177","2932","Chemicals"
"Heterocyclic compounds with nitrogen hetero-atom(s) only","1825065","0.0032780018288505945","2933","Chemicals"
"Nucleic acids and their salts","85025","0.00015271352280495312","2934","Chemicals"
"Vitamins","115392","0.0002072557344723217","2936","Chemicals"
"Hormones","12129","0.000021784914061761557","2937","Chemicals"
"Vegetable alkaloids","987547","0.0017737345640160313","2939","Chemicals"
"Other sugars, chemically pure","1475","0.000002649249587030942","2940","Chemicals"
"Antibiotics","292503","0.0005253650521730926","2941","Chemicals"
"Other organic compounds","5045","0.000009061331638353291","2942","Chemicals"
"Heparin for therapeutic use","238113","0.00042767509621471103","3001","Chemicals"
"Serums and vaccines","14117374","0.02535623541658397","3002","Chemicals"
"Medicaments, not packaged","24518606","0.04403790292886398","3003","Chemicals"
"Medicaments, packaged","177538592","0.3188773162969864","3004","Chemicals"
"Wadding, gauze and bandages","38549240","0.0692383445087164","3005","Chemicals"
"Pharmaceutical goods","1121266","0.002013907449119889","3006","Chemicals"
"Animal or vegetable fertilizers","769917","0.0013828490130834588","3101","Chemicals"
"Nitrogenous fertilizers","1178837376","2.117311479013315","3102","Chemicals"
"Phosphatic fertilizers","142155232","0.25532521333578834","3103","Chemicals"
"Potassic fertilizers","53992580","0.0969761493340577","3104","Chemicals"
"Mixed fertilizers","38282660","0.06875953979352269","3105","Chemicals"
"Vegetable tanning extracts","31000","0.000055679143863023186","3201","Chemicals"
"Synthetic tanning substances","1204121","0.0021627234318544308","3202","Chemicals"
"Coloring matter of animal or vegetable origin","372734","0.0006694680647948415","3203","Chemicals"
"Synthetic organic coloring matter","1180327","0.002119986994787438","3204","Chemicals"
"Color lakes","7977","0.000014327500986946322","3205","Chemicals"
"Other coloring matter","6725739","0.012080109334391798","3206","Chemicals"
"Prepared pigments","13232121","0.02376623125070743","3207","Chemicals"
"Paints and varnishes, nonaqueous","83520440","0.15001118046009668","3208","Chemicals"
"Paints and varnishes, aqueous","12996053","0.023342229181886262","3209","Chemicals"
"Other paints and varnishes","2111556","0.0037925687193170903","3210","Chemicals"
"Prepared driers","2362067","0.00424251188087418","3211","Chemicals"
"Pigments, nonaqueous","1614656","0.0029000859262352766","3212","Chemicals"
"Artists' colors","380516","0.0006834453260058753","3213","Chemicals"
"Glaziers' putty","19819410","0.035597670344201304","3214","Chemicals"
"Ink","3298086","0.005923696931181378","3215","Chemicals"
"Essential oils","60097272","0.1079407952730076","3301","Chemicals"
"Mixtures of odoriferous subtances","311317088","0.5591570622506274","3302","Chemicals"
"Perfumes","2302058","0.004134729631065272","3303","Chemicals"
"Make-up preparations","15239900","0.02737240595348668","3304","Chemicals"
"Hair products","90363112","0.1623013133212412","3305","Chemicals"
"Dental hygiene products","64578668","0.11598983696949716","3306","Chemicals"
"Toiletries","13071704","0.023478106050027602","3307","Chemicals"
"Soap","44493268","0.07991442160993698","3401","Chemicals"
"Cleaning products","217644128","0.39091092625336243","3402","Chemicals"
"Lubricants","32435778","0.058257946760357504","3403","Chemicals"
"Artificial and prepared waxes","174525","0.00031346459944174587","3404","Chemicals"
"Polishes and creams","1103637","0.001982243977275978","3405","Chemicals"
"Candles","25499","0.00004579878997945898","3406","Chemicals"
"Modeling pastes","2568","0.000004612388433556244","3407","Chemicals"
"Casein","73380","0.00013179792182802072","3501","Chemicals"
"Albumins","107138","0.00019243071339343802","3502","Chemicals"
"Gelatin","6498999","0.011672861299569157","3503","Chemicals"
"Peptones","1677","0.000003012062072848061","3504","Chemicals"
"Dextrins and other modified starches","2370359","0.0042574051538068316","3505","Chemicals"
"Glues and adhesives","74953568","0.13462420953931908","3506","Chemicals"
"Enzymes","97020","0.00017425775927711322","3507","Chemicals"
"Propellant powders","3606","0.000006476741702260053","3601","Chemicals"
"Prepared explosives, except gunpowder","1012703","0.0018189172912101668","3602","Chemicals"
"Matches","110417","0.00019832012993301393","3605","Chemicals"
"Ferrocerium and other pyrophoric alloys","29847","0.00005360823893160172","3606","Chemicals"
"Photographic plates","291429","0.0005234360392534511","3701","Chemicals"
"Photographic film in rolls","669544","0.0012025689257620644","3702","Chemicals"
"Photographic paper","37151","0.00006672696366629596","3703","Chemicals"
"Chemical preparations for photographic uses","4477","0.00000804114603466951","3707","Chemicals"
"Artificial graphite","587906","0.0010559387984495005","3801","Chemicals"
"Activated carbon","6724266","0.012077463677007596","3802","Chemicals"
"Residual lyes","9429","0.00001693544024143373","3804","Chemicals"
"Turpentines","304562","0.0005470242391358086","3805","Chemicals"
"Rosin and resin acids","93138","0.00016728529358433076","3806","Chemicals"
"Wood tar and oils","73590544","0.13217608020432703","3807","Chemicals"
"Insecticides, rodenticides, fungicides, etc.","19411664","0.034865317176666716","3808","Chemicals"
"Finishing agents","6052323","0.0108705859039511","3809","Chemicals"
"Pickling preparations for metal surfaces","1125","0.000002020614091803261","3810","Chemicals"
"Anti-knock","6298180","0.011312170009523077","3811","Chemicals"
"Stabilizers for rubber or plastic","17129","0.000030765421136442716","3812","Chemicals"
"Organic composite solvents and thinners","5134807","0.009222634118124469","3814","Chemicals"
"Catalytic preparations","289432","0.0005198492247278234","3815","Chemicals"
"Refractory cements","841841","0.0015120318112513324","3816","Chemicals"
"Mixed alkylbenzenes","106351048","0.1910172677927511","3817","Chemicals"
"Hydraulic fluids","477447","0.0008575432322570592","3819","Chemicals"
"Antifreezing preparation","305559","0.0005488149522465001","3820","Chemicals"
"Diagnostic or laboratory reagents","943885","0.0016953131840370854","3822","Chemicals"
"Industrial monocarboxylic fatty acids","37155064","0.06673426302244626","3823","Chemicals"
"Polymers of ethylene","456346176","0.8196440124143387","3901","Chemicals"
"Polymers of propylene","283185280","0.508629482097113","3902","Chemicals"
"Polymers of styrene","17065264","0.030650944816660343","3903","Chemicals"
"Polymers of vinyl chloride","116647880","0.2095114223173118","3904","Chemicals"
"Polymers of vinyl acetate","16210364","0.029115457717031355","3905","Chemicals"
"Acrylic polymers","12315071","0.022119116448140158","3906","Chemicals"
"Polyacetals","121447512","0.218132048143685","3907","Chemicals"
"Polyamides","389244","0.0006991216991554387","3908","Chemicals"
"Amino-resins","23856314","0.04284835933056304","3909","Chemicals"
"Silicones in primary forms","192654","0.0003460261219931248","3910","Chemicals"
"Petroleum resins","323844","0.0005816566666186091","3911","Chemicals"
"Cellulose n.e.c.","1044153","0.0018754046807099114","3912","Chemicals"
"Natural polymers","1853001","0.0033281777179782527","3913","Chemicals"
"Ion-exchangers based on polymers","2456061","0.0044113346372696965","3914","Chemicals"
"Plastic waste","652226","0.0011714640414581987","3915","Chemicals"
"Monofilament","3206516","0.005759227924615667","3916","Chemicals"
"Plastic tubes and fittings","79085944","0.1420463759199676","3917","Chemicals"
"Plastic floor coverings","15777989","0.028338868367748304","3918","Chemicals"
"Self-adhesive plastic sheets","3899771","0.007004384211027284","3919","Chemicals"
"Other plates of plastics, noncellular and not reinforced","231716544","0.41618641254253363","3920","Chemicals"
"Other plastic plates, sheets etc.","20359440","0.036567618991309316","3921","Chemicals"
"Baths, sinks etc.","78122936","0.1403167158885727","3922","Chemicals"
"Packing lids","84432632","0.15164956980199018","3923","Chemicals"
"Plastic household articles","13317665","0.023919876950146732","3924","Chemicals"
"Plastic builders' ware","2670106","0.004795781164629723","3925","Chemicals"
"Other articles of plastic","62179252","0.11168024249687654","3926","Chemicals"
"Natural rubber","1142977","0.0020529026069395695","4001","Chemicals"
"Synthetic rubber","202014","0.00036283763123692793","4002","Chemicals"
"Reclaimed rubber","300554","0.0005398254646647443","4003","Chemicals"
"Scrap of rubber","2259199","0.004057750520522521","4004","Chemicals"
"Compounded rubber","64102","0.00011513369290024235","4005","Chemicals"
"Unvulcanized rubber rods","36046","0.00006474227160279142","4006","Chemicals"
"Vulcanized rubber thread and cord","91224","0.00016384755547614284","4007","Chemicals"
"Vulcanized rubber plates","738222","0.001325921578737055","4008","Chemicals"
"Vulcanized rubber tubes","574024","0.0010310053186073555","4009","Chemicals"
"Conveyor belts of vulcanized rubber","247626","0.0004447614089749994","4010","Chemicals"
"New pneumatic tires of rubber","97984104","0.1759893878356589","4011","Chemicals"
